Organism,Count,Year
Bacteroides fragilis,46,2007
Serratia species,42,2007
Staphylococcus species,40,2007
Streptococcus pneumoniae,38,2007
Streptococcus agalactiae,38,2007
Burkholderia cepacia,36,2007
Serratia marcescens,36,2007
"Streptococcus, group G",33,2007
Haemophilus influenzae,32,2007
Corynebacterium striatum,30,2007
Aspergillus fumigatus,30,2007
Elizabethkingia meningoseptica,28,2007
Neisseria species,27,2007
Anaerobic Gram-positive cocci,25,2007
Vibrio vulnificus,22,2007
Bacteroides fragilis group,22,2007
Clostridium perfringens,19,2007
Lactobacillus species,18,2007
Streptococcus species,17,2007
Rothia mucilaginosa,15,2007
Cryptococcus neoformans,14,2007
Fusobacterium species,14,2007
Klebsiella oxytoca,14,2007
Peptostreptococcus species,14,2007
Streptococcus constellatus,14,2007
Beta-haemolytic streptococcus,13,2007
Aeromonas hydrophila,13,2007
Mycoplasma species,13,2007
Pichia kudriavzevii,12,2007
Providencia species,12,2007
Aeromonas species,12,2007
Aspergillus species,11,2007
Sphingomonas paucimobilis,11,2007
Clostridium species,10,2007
Streptococcus bovis group,10,2007
Citrobacter freundii,10,2007
"Streptococcus, group C",9,2007
Streptococcus pyogenes,9,2007
Pseudomonas stutzeri,9,2007
Corynebacterium species,9,2007
Salmonella group D,9,2007
Achromobacter xylosoxidans,9,2007
Streptococcus anginosus,9,2007
Aeromonas caviae,8,2007
Proteus vulgaris,8,2007
Staphylococcus capitis,8,2007
Flavobacterium species,8,2007
Chryseobacterium indologenes,8,2007
Anaerobic Gram-positive bacilli,8,2007
Propionibacterium species,8,2007
Veillonella species,8,2007
Micrococcus species,7,2007
Acremonium species,7,2007
"Streptococcus, viridans group",7,2007
Mycobacterium avium complex,7,2007
Moraxella catarrhalis,7,2007
Streptococcus mitis,7,2007
Prevotella species,7,2007
Staphylococcus haemolyticus,7,2007
Providencia stuartii,7,2007
Staphylococcus lugdunensis,6,2007
Actinomyces meyeri,6,2007
Staphylococcus hominis,6,2007
Rhizopus arrhizus,6,2007
Cutibacterium acnes,6,2007
Achromobacter species,6,2007
Mycoplasma hominis,5,2007
Fusarium species,5,2007
Clostridioides difficile,5,2007
Salmonella Enteritidis,5,2007
Trichosporon species,5,2007
Gardnerella vaginalis,5,2007
Listeria monocytogenes,5,2007
Bacillus cereus,4,2007
Streptococcus salivarius,4,2007
Rhizopus species,4,2007
Pseudomonas fluorescens,4,2007
Enterococcus casseliflavus,4,2007
Corynebacterium jeikeium,4,2007
Leuconostoc species,4,2007
"Streptococcus, group D",4,2007
Mycobacterium tuberculosis complex,3,2007
Prevotella loescheii,3,2007
Anaerobic bacteria,3,2007
Pasteurella multocida,3,2007
Actinomyces turicensis,3,2007
Salmonella Typhi,3,2007
Ralstonia mannitolilytica,3,2007
Mycobacterium chelonae,3,2007
Streptococcus oralis,3,2007
Streptococcus sanguinis,3,2007
Enterococcus gallinarum,3,2007
Haemophilus parainfluenzae,3,2007
Gemella species,3,2007
Gram-positive bacilli,3,2007
Plesiomonas shigelloides,2,2007
Acinetobacter calcoaceticus-Acinetobacter baumannii complex,2,2007
Mycobacterium fortuitum,2,2007
Geotrichum species,2,2007
Nocardia species,2,2007
Prevotella melaninogenica,2,2007
Salmonella group C1,2,2007
Nutritionally Variant Streptococcus,2,2007
Citrobacter koseri,2,2007
Parabacteroides distasonis,2,2007
Anaerobic diphtheroids,2,2007
Haemophilus species,2,2007
Klebsiella pneumoniae subsp. Ozaenae,2,2007
Alcaligenes species,2,2007
Capnocytophaga species,2,2007
Arcanobacterium haemolyticum,2,2007
Staphylococcus caprae,2,2007
Haemophilus parahaemolyticus,2,2007
Kluyvera species,1,2007
Brevundimonas diminuta,1,2007
Microbacterium species,1,2007
Aspergillus niger,1,2007
Cronobacter sakazakii,1,2007
Candida lusitaniae,1,2007
Kodamaea ohmeri,1,2007
Trichosporon asahii,1,2007
Prevotella buccae,1,2007
Candida rugosa,1,2007
Aerococcus viridans,1,2007
Prevotella denticola,1,2007
Mucor species,1,2007
Prevotella intermedia,1,2007
Prevotella corporis,1,2007
Ochrobactrum anthropi,1,2007
Actinomyces species,1,2007
Prevotella bivia,1,2007
Edwardsiella tarda,1,2007
Rothia species,1,2007
Bifidobacterium species,1,2007
Corynebacterium tuberculostearicum,1,2007
"Beta-haemolytic streptococcus, non-Group A, non-Group B",1,2007
Salmonella group E,1,2007
Streptococcus dysgalactiae subsp. equisimilis,1,2007
Streptococcus mitis group,1,2007
Ralstonia picketti,1,2007
Pantoea agglomerans,1,2007
Haemophilus haemolyticus,1,2007
Penicillium species,1,2007
Citrobacter braakii,1,2007
Bacteroides stercoris,1,2007
"Streptococcus, group F",1,2007
Aspergillus flavus,1,2007
Pseudomonas oryzihabitans,1,2007
Non-fermentative Gram-negative bacilli,1,2007
Candida dubliniensis,1,2007
Enterococcus cecorum,1,2007
Acinetobacter parvus,1,2007
Chryseobacterium species,1,2007
Enterococcus avium,1,2007
Corynebacterium resistens,1,2007
Clostridium histolyticum,1,2007
Candida famata,1,2007
Kytococcus sedentarius,1,2007
Streptococcus dysgalactiae,1,2007
Alcaligenes faecalis,1,2007
Moraxella species,1,2007
Eikenella corrodens,1,2007
Clostridium septicum,1,2007
Trichophyton rubrum,1,2007
Streptococcus intermedius,1,2007
Salmonella group B,1,2007
Bacteroides vulgatus,1,2007
Escherichia coli,1841,2008
Candida albicans,1448,2008
Pseudomonas aeruginosa,1414,2008
"Staphylococcus, coagulase negative",862,2008
Klebsiella species,860,2008
Methicillin resistant Staphylococcus aureus,821,2008
Enterococcus species,785,2008
Acinetobacter species,618,2008
Stenotrophomonas maltophilia,476,2008
Candida species,344,2008
Klebsiella pneumoniae,335,2008
Staphylococcus aureus,332,2008
Yeast,282,2008
Enterobacter species,224,2008
Alpha-haemolytic streptococcus,167,2008
Diphtheroids,156,2008
Candida tropicalis,151,2008
Proteus species,111,2008
Proteus mirabilis,108,2008
Bacillus species,106,2008
Coliform bacteria,97,2008
Burkholderia cepacia,96,2008
Enterococcus faecalis,91,2008
Acinetobacter baumannii,86,2008
Acinetobacter calcoaceticus-Acinetobacter baumannii complex,85,2008
Bacteroides species,85,2008
Morganella morganii,70,2008
Neisseria species,69,2008
Candida glabrata,67,2008
Citrobacter species,66,2008
Streptococcus milleri group,60,2008
Bacteroides fragilis group,56,2008
Mycobacterium tuberculosis,51,2008
Serratia species,50,2008
Non-haemolytic streptococcus,48,2008
Streptococcus agalactiae,46,2008
Staphylococcus epidermidis,44,2008
Corynebacterium striatum,44,2008
"Streptococcus, group G",44,2008
Enterococcus faecium,43,2008
Klebsiella aerogenes,39,2008
Pseudomonas species,39,2008
Rothia mucilaginosa,36,2008
Mycobacterium species,35,2008
Enterobacter cloacae,35,2008
Haemophilus influenzae,35,2008
Streptococcus pneumoniae,35,2008
Vibrio vulnificus,32,2008
Streptococcus pyogenes,31,2008
Candida parapsilosis,31,2008
Bacteroides fragilis,31,2008
Providencia species,30,2008
Clostridium perfringens,28,2008
Aeromonas species,26,2008
Corynebacterium species,23,2008
Anaerobic Gram-positive cocci,23,2008
Gram-negative bacilli,22,2008
Pichia kudriavzevii,22,2008
Salmonella group D,21,2008
Klebsiella oxytoca,20,2008
Citrobacter freundii,20,2008
Peptostreptococcus species,20,2008
"Streptococcus, viridans group",20,2008
Lactobacillus species,19,2008
Elizabethkingia meningoseptica,18,2008
Clostridioides difficile,17,2008
Aspergillus species,16,2008
Streptococcus constellatus,15,2008
Serratia marcescens,15,2008
Achromobacter xylosoxidans,14,2008
Aeromonas hydrophila,13,2008
Enterococcus avium,13,2008
Clostridium species,12,2008
Streptococcus species,12,2008
Mycobacterium fortuitum,12,2008
Corynebacterium jeikeium,12,2008
Talaromyces marneffei,11,2008
Bacillus cereus,10,2008
Citrobacter koseri,10,2008
Haemophilus parainfluenzae,9,2008
Prevotella species,9,2008
Streptococcus anginosus,9,2008
Salmonella Typhi,9,2008
Acinetobacter lwoffii,8,2008
Proteus vulgaris,8,2008
Fusobacterium species,8,2008
Moraxella catarrhalis,7,2008
Lactobacillus,7,2008
Micrococcus species,7,2008
Streptococcus intermedius,7,2008
Anaerobic Gram-positive bacilli,7,2008
Streptococcus sanguinis,6,2008
"Streptococcus, group D",6,2008
Anaerobic bacteria,6,2008
Moraxella species,6,2008
Sphingomonas paucimobilis,6,2008
Propionibacterium species,6,2008
Providencia stuartii,6,2008
Staphylococcus haemolyticus,6,2008
Candida guilliermondii,6,2008
Cutibacterium acnes,5,2008
Eikenella corrodens,5,2008
Aspergillus fumigatus,5,2008
Prevotella bivia,5,2008
"Mycobacterium, non-TB",5,2008
Shewanella algae,5,2008
Streptococcus bovis group,5,2008
Aeromonas sobria,5,2008
Flavobacterium species,5,2008
Beta-haemolytic streptococcus,5,2008
Saccharomyces cerevisiae,5,2008
Chryseobacterium indologenes,5,2008
Veillonella species,5,2008
Enterococcus gallinarum,5,2008
Streptococcus mitis group,4,2008
Aggregatibacter actinomycetemcomitans,4,2008
Achromobacter species,4,2008
Staphylococcus capitis,4,2008
Haemophilus parahaemolyticus,4,2008
Candida lusitaniae,4,2008
Bacteroides thetaiotaomicron,4,2008
Staphylococcus hominis,4,2008
Rhizopus species,4,2008
Pseudomonas putida,4,2008
Scedosporium apiospermum,4,2008
Mould,4,2008
Fusarium species,4,2008
Trichosporon species,4,2008
Peptococcus species,4,2008
Alcaligenes species,3,2008
Nocardia beijingensis,3,2008
Klebsiella pneumoniae subsp. Ozaenae,3,2008
Pluralibacter gergoviae,3,2008
Staphylococcus species,3,2008
Streptococcus salivarius,3,2008
Campylobacter fetus,3,2008
Salmonella group B,3,2008
Mycoplasma hominis,3,2008
Penicillium species,3,2008
Rhodotorula species,2,2008
Burkholderia pseudomallei,2,2008
Exophiala dermatitidis,2,2008
Lactococcus garvieae,2,2008
Non-fermentative Gram-negative bacilli,2,2008
Mycobacterium chelonae,2,2008
Mycobacterium kansasii,2,2008
Cryptococcus neoformans,2,2008
Enterococcus casseliflavus,2,2008
Ralstonia picketti,2,2008
Staphylococcus lugdunensis,2,2008
Edwardsiella tarda,2,2008
Actinomyces odontolyticus,2,2008
Pantoea agglomerans,2,2008
Bacteroides uniformis,2,2008
Streptococcus oralis,2,2008
Leuconostoc species,2,2008
Streptococcus dysgalactiae,2,2008
Mycobacterium avium complex,2,2008
Gardnerella vaginalis,2,2008
Prevotella intermedia,2,2008
Salmonella group E,2,2008
Prevotella melaninogenica,2,2008
"Streptococcus, group C",2,2008
Salmonella group C,2,2008
Granulicatella adiacens,2,2008
Acinetobacter haemolyticus,2,2008
Bifidobacterium species,2,2008
Shewanella putrefaciens,2,2008
Kluyvera species,2,2008
Chryseobacterium species,1,2008
Oligella urethralis,1,2008
Clostridium innocuum,1,2008
Streptococcus dysgalactiae subsp. equisimilis,1,2008
Parabacteroides distasonis,1,2008
Clostridium ramosum,1,2008
Cronobacter sakazakii,1,2008
Clostridium tertium,1,2008
Paecilomyces species,1,2008
Clostridium bifermentans,1,2008
Prototheca species,1,2008
Neisseria subflava,1,2008
Salmonella group Q,1,2008
Aeromonas caviae,1,2008
Trichophyton mentagrophytes,1,2008
Tsukamurella species,1,2008
Comamonas testosteroni,1,2008
Rhodotorula rubra,1,2008
Desulfovibrio species,1,2008
Delftia acidovorans,1,2008
Eggerthella lenta,1,2008
Gemella species,1,2008
Pseudomonas stutzeri,1,2008
Listeria monocytogenes,1,2008
Lactobacillus fermentum,1,2008
Moraxella osloensis,1,2008
Actinomyces neuii ss neuii,1,2008
Legionella pneumophila,1,2008
Providencia rettgeri,1,2008
Plesiomonas shigelloides,1,2008
Haemophilus paraphrophilus,1,2008
Citrobacter amalonaticus,1,2008
Acinetobacter junii,1,2008
Salmonella Enteritidis,1,2008
Streptococcus mitis,1,2008
Mycobacterium gordonae,1,2008
Peptostreptococcus micros,1,2008
Proteus penneri,1,2008
Anaerobic Gram-negative bacilli,1,2008
Staphylococcus warneri,1,2008
Corynebacterium urealyticum,1,2008
Streptococcus dysgalactiae subsp. dysgalactiae,1,2008
Mobiluncus species,1,2008
Nocardia species,1,2008
Nocardia asiatica,1,2008
Rhizobium radiobacter,1,2008
Clostridium paraputrificum,1,2008
Bacteroides caccae,1,2008
Cupriavidus pauculus,1,2008
Peptostreptococcus asaccharolyticus,1,2008
Escherichia coli,1054,2009
Candida albicans,665,2009
Pseudomonas aeruginosa,472,2009
Klebsiella species,388,2009
Acinetobacter species,362,2009
Enterococcus species,358,2009
Methicillin resistant Staphylococcus aureus,291,2009
"Staphylococcus, coagulase negative",287,2009
Yeast,195,2009
Stenotrophomonas maltophilia,174,2009
Staphylococcus aureus,160,2009
Klebsiella pneumoniae,146,2009
Coliform bacteria,85,2009
Candida species,85,2009
Enterobacter species,78,2009
Mycobacterium tuberculosis,74,2009
Bacillus species,54,2009
Proteus mirabilis,51,2009
Morganella morganii,47,2009
Diphtheroids,45,2009
Bacteroides species,38,2009
Gram-negative bacilli,35,2009
Candida parapsilosis,34,2009
Streptococcus milleri group,33,2009
Proteus species,33,2009
Citrobacter species,32,2009
Corynebacterium striatum,30,2009
Non-haemolytic streptococcus,28,2009
Bacteroides fragilis,27,2009
Streptococcus agalactiae,27,2009
Candida glabrata,26,2009
Candida tropicalis,26,2009
Enterococcus faecalis,24,2009
Anaerobic Gram-positive cocci,21,2009
Aeromonas species,21,2009
Acinetobacter baumannii,20,2009
Klebsiella aerogenes,19,2009
Acinetobacter calcoaceticus-Acinetobacter baumannii complex,19,2009
Staphylococcus species,18,2009
Burkholderia cepacia,17,2009
Clostridium perfringens,16,2009
Pseudomonas species,16,2009
"Streptococcus, group G",16,2009
Enterococcus faecium,16,2009
Anaerobic Gram-positive bacilli,15,2009
Vibrio vulnificus,14,2009
Staphylococcus epidermidis,14,2009
Haemophilus influenzae,13,2009
Serratia species,13,2009
Enterobacter cloacae,13,2009
Streptococcus pneumoniae,12,2009
Streptococcus species,12,2009
Pichia kudriavzevii,12,2009
Aspergillus fumigatus,11,2009
Streptococcus pyogenes,11,2009
Anaerobic Gram-negative bacilli,11,2009
Prevotella melaninogenica,10,2009
Peptostreptococcus species,9,2009
Proteus vulgaris,8,2009
Klebsiella oxytoca,8,2009
Clostridium species,8,2009
Streptococcus constellatus,8,2009
Salmonella Typhi,8,2009
Salmonella Enteritidis,7,2009
Micrococcus species,7,2009
Mycobacterium species,7,2009
Aspergillus species,6,2009
Alpha-haemolytic streptococcus,6,2009
Providencia species,6,2009
Corynebacterium jeikeium,6,2009
Achromobacter species,5,2009
Fusobacterium species,5,2009
Citrobacter freundii,5,2009
Trichosporon asahii,5,2009
Achromobacter xylosoxidans,5,2009
Streptococcus anginosus,5,2009
Aeromonas hydrophila,4,2009
Klebsiella pneumoniae subsp. Ozaenae,4,2009
Fusarium species,4,2009
Serratia marcescens,4,2009
Lactobacillus species,4,2009
Ralstonia mannitolilytica,4,2009
Burkholderia pseudomallei,4,2009
Bacteroides fragilis group,4,2009
Streptococcus bovis group,4,2009
Kluyvera species,3,2009
Moraxella catarrhalis,3,2009
Delftia acidovorans,3,2009
Prevotella bivia,3,2009
Veillonella species,3,2009
Propionibacterium species,3,2009
Anaerobic bacteria,3,2009
Bacillus cereus,3,2009
Cutibacterium acnes,3,2009
Enterococcus casseliflavus,3,2009
Clostridioides difficile,3,2009
Providencia stuartii,2,2009
Citrobacter koseri,2,2009
Vibrio fluvialis,2,2009
Prevotella species,2,2009
Clostridium cadaveris,2,2009
Eggerthella lenta,2,2009
Salmonella group B,2,2009
Aerococcus viridans,2,2009
Aeromonas sobria,2,2009
Flavobacterium species,2,2009
Rhizopus species,2,2009
Pseudomonas stutzeri,2,2009
Aeromonas caviae,2,2009
Enterococcus gallinarum,2,2009
Alcaligenes faecalis,2,2009
Streptococcus oralis,2,2009
Corynebacterium urealyticum,2,2009
Providencia rettgeri,1,2009
Streptococcus parasanguinis,1,2009
Streptococcus mutans,1,2009
Bacteroides thetaiotaomicron,1,2009
Enterobacter asburiae,1,2009
Prevotella denticola,1,2009
Malassezia species,1,2009
Listeria monocytogenes,1,2009
Actinomyces turicensis,1,2009
Citrobacter youngae,1,2009
Chryseobacterium indologenes,1,2009
Fusobacterium varium,1,2009
Sphingobacterium species,1,2009
Eikenella corrodens,1,2009
Elizabethkingia meningoseptica,1,2009
Actinomyces species,1,2009
Parabacteroides distasonis,1,2009
Gemella species,1,2009
Leuconostoc species,1,2009
Gardnerella vaginalis,1,2009
Corynebacterium macginleyi,1,2009
Corynebacterium species,1,2009
Staphylococcus haemolyticus,1,2009
"Streptococcus, viridans group",1,2009
Gram-positive cocci,1,2009
Salmonella group E,1,2009
Streptococcus mitis,1,2009
Gemella morbillorum,1,2009
Candida famata,1,2009
Trichophyton species,1,2009
Staphylococcus hominis,1,2009
Prevotella intermedia,1,2009
Pasteurella species,1,2009
Streptococcus intermedius,1,2009
Ralstonia picketti,1,2009
Bifidobacterium species,1,2009
Alcaligenes species,1,2009
Acinetobacter junii,1,2009
Trichophyton rubrum,1,2009
Citrobacter farmeri,1,2009
Trichosporon mucoides,1,2009
Saccharomyces species,1,2009
Streptococcus salivarius,1,2009
Aspergillus flavus,1,2009
Comamonas species,1,2009
Haemophilus parainfluenzae,1,2009
Lactobacillus,1,2009
Kodamaea ohmeri,1,2009
Prevotella oralis,1,2009
Candida guilliermondii,1,2009
Escherichia coli,1943,2012
Candida albicans,1659,2012
Pseudomonas aeruginosa,1297,2012
Klebsiella species,809,2012
Methicillin resistant Staphylococcus aureus,762,2012
"Staphylococcus, coagulase negative",735,2012
Enterococcus species,650,2012
Acinetobacter species,559,2012
Staphylococcus aureus,410,2012
Klebsiella pneumoniae,374,2012
Stenotrophomonas maltophilia,366,2012
Candida species,363,2012
Yeast,316,2012
Acinetobacter baumannii,314,2012
Enterobacter species,258,2012
Diphtheroids,208,2012
Coliform bacteria,145,2012
Proteus mirabilis,142,2012
Candida tropicalis,114,2012
Proteus species,113,2012
Candida parapsilosis,105,2012
Bacteroides fragilis group,99,2012
Enterococcus faecium,96,2012
Bacillus species,96,2012
Candida glabrata,96,2012
Mycobacterium tuberculosis,91,2012
Streptococcus milleri group,86,2012
Alpha-haemolytic streptococcus,81,2012
Enterococcus faecalis,78,2012
Morganella morganii,72,2012
Klebsiella aerogenes,70,2012
Citrobacter species,68,2012
Streptococcus agalactiae,68,2012
Gram-negative bacilli,65,2012
Pseudomonas species,61,2012
Enterobacter cloacae,57,2012
Bacteroides fragilis,57,2012
Serratia species,54,2012
Anaerobic Gram-negative bacilli,47,2012
Aeromonas species,46,2012
Serratia marcescens,44,2012
Corynebacterium striatum,44,2012
Haemophilus influenzae,43,2012
Streptococcus pneumoniae,43,2012
Neisseria species,38,2012
Peptostreptococcus species,38,2012
"Streptococcus, group G",36,2012
Mycobacterium species,36,2012
Non-haemolytic streptococcus,35,2012
Streptococcus pyogenes,35,2012
Clostridioides difficile,32,2012
Clostridium perfringens,32,2012
Corynebacterium species,31,2012
Vibrio vulnificus,29,2012
Streptococcus constellatus,27,2012
Bacteroides species,26,2012
Anaerobic Gram-positive cocci,23,2012
Staphylococcus epidermidis,22,2012
Klebsiella oxytoca,21,2012
Lactobacillus species,21,2012
Streptococcus anginosus,20,2012
Burkholderia cepacia,20,2012
